id_orden,id_provincia,provincia,origen_especifico,cp_origen_especifico,id_pais_destino,pais_destino,id_destino_especifico,destino_especifico,fecha,monto_operacion
7894,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,94,Guatemala,1522,Guatemala,27/6/2018,315
7938,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,536,Alberta,28/6/2018,135
7949,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,28/6/2018,150
7985,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4480,South Carolina,29/6/2018,395
7986,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4457,Massachusetts,29/6/2018,155
8147,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4476,Oregon,4/7/2018,175
8150,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,4/7/2018,251
6426,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4472,Nevada,28/5/2018,180
6606,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4457,Massachusetts,30/5/2018,325
6740,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4483,Texas,1/6/2018,220
6800,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,4/6/2018,378
7681,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,22/6/2018,270
7484,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,18/6/2018,105
7552,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4453,Indiana,19/6/2018,199
7708,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,22/6/2018,274
7555,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,167,Noruega,3086,Oslo,19/6/2018,171
2824,82,Santa Fe,Rafaela,2300,236,Uruguay,4502,Montevideo,15/2/2018,"3863,98"
7778,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,544,Ontario,25/6/2018,275
7887,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,105,Hungria,1634,Szeged,27/6/2018,194
4730,14,Córdoba,Cordoba,5000,236,Uruguay,4496,Colonia,13/4/2018,"1025,46"
7939,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,546,Quebec,28/6/2018,180
7948,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,28/6/2018,90
8531,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1037,51,Colombia,717,Distrito Capital de Bogota,12/7/2018,3396
7672,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,149,Mexico,2941,Chihuahua,22/6/2018,1800
8331,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1427,72,España,1028,Madrid,10/7/2018,3229
8663,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1086,62,Dinamarca,825,Midtjylland,16/7/2018,4284
8891,2,Ciudad Autónoma de Buenos Aires,Buenos Aires,1086,74,Estados Unidos,4441,California,20/7/2018,"2849,82"
8889,2,Ciudad Autónoma de Buenos Aires,Buenos Aires,1086,74,Estados Unidos,4441,California,20/7/2018,"8613,2"
4778,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,65,Ecuador,942,Pichincha,12/4/2018,"1817,36"
9221,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,26/7/2018,2800
8805,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1263,51,Colombia,717,Distrito Capital de Bogota,19/7/2018,"5411,42"
7696,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1263,74,Estados Unidos,4483,Texas,22/6/2018,1400
8896,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4446,Florida,20/7/2018,"4581,11"
4979,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1013,74,Estados Unidos,4483,Texas,18/4/2018,4800
8270,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1440,178,Peru,3188,Lima,6/7/2018,"1791,9"
8241,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1437,82,Francia,1126,Drome,6/7/2018,7745
5596,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1431,177,Paraguay,3396,Asuncion,9/5/2018,1018
8904,2,Ciudad Autónoma de Buenos Aires,Buenos Aires,1426,178,Peru,3188,Lima,20/7/2018,2970
8001,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,74,Estados Unidos,4446,Florida,29/6/2018,4500
8245,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,72,España,1028,Madrid,6/7/2018,2720
8277,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,74,Estados Unidos,4441,California,6/7/2018,4500
7801,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,74,Estados Unidos,4446,Florida,25/6/2018,"1642,5"
9031,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1439,185,Reino Unido,1277,East Sussex,23/7/2018,1150
9034,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1135,113,Italia,1876,Pescara,24/7/2018,10405
3391,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1291,59,Costa Rica,736,Alajuela,2/3/2018,1944
4633,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,183,Puerto Rico,4827,San Juan,9/4/2018,"1139,5"
8929,2,Ciudad Autónoma de Buenos Aires,Buenos Aires,1414,72,España,1028,Madrid,20/7/2018,3302
8508,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,74,Estados Unidos,4457,Massachusetts,12/7/2018,1980
9124,2,Ciudad Autónoma de Buenos Aires,Belgrano,1428,74,Estados Unidos,4473,New York,25/7/2018,"4557,5"
4884,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1018,74,Estados Unidos,4446,Florida,16/4/2018,6390
7609,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,74,Estados Unidos,4441,California,21/6/2018,1662
8148,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4482,Tennessee,4/7/2018,150
8151,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4451,Idaho,4/7/2018,220
8250,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4458,Maryland,6/7/2018,390
4857,14,Córdoba,Cordoba,5008,51,Colombia,733,Valle del Cauca,17/4/2018,1400
8251,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,6/7/2018,150
8253,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4473,New York,6/7/2018,125
8258,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4452,Illinois,6/7/2018,180
8259,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,113,Italia,1862,Milano,6/7/2018,295
8262,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4490,Wisconsin,6/7/2018,199
8689,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,17/7/2018,220
8809,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,536,Alberta,19/7/2018,170
7682,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,22/6/2018,210
8069,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,536,Alberta,2/7/2018,124
8153,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1061,74,Estados Unidos,4480,South Carolina,5/7/2018,2545
3805,82,Santa Fe,Alvear,2130,106,India,1735,Maharashtra,14/3/2018,"7436,03"
3818,82,Santa Fe,Alvear,2130,205,Singapur,3653,Central Singapore,14/3/2018,3304
4917,82,Santa Fe,Alvear,2130,57,Corea del Sur,2111,Gyeonggido [Kyonggi-do],17/4/2018,"4935,74"
8186,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,185,Reino Unido,1284,Gloucestershire,4/7/2018,2967
8732,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1012,149,Mexico,2941,Chihuahua,18/7/2018,450
4786,82,Santa Fe,Rosario,2000,177,Paraguay,3380,Alto Parana,12/4/2018,"599,94"
8901,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,231,Turquia,4168,Istanbul,20/7/2018,"3587,5"
8661,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1115,149,Mexico,2950,Jalisco,16/7/2018,9720
8807,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4476,Oregon,19/7/2018,44
8808,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4485,Utah,19/7/2018,145
8815,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,544,Ontario,19/7/2018,199
8818,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4469,New Hampshire,19/7/2018,180
8819,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4437,Alabama,19/7/2018,105
8834,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,19/7/2018,125
8835,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,185,Reino Unido,1335,Newcastle upon Tyne,19/7/2018,388
8838,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4477,Pennsylvania,19/7/2018,150
9000,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4470,New Jersey,23/7/2018,180
9001,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4461,Minnesota,23/7/2018,140
9002,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,23/7/2018,199
9010,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4437,Alabama,23/7/2018,200
4825,38,Jujuy,San Salvador de Jujuy,4600,74,Estados Unidos,4472,Nevada,13/4/2018,50
9011,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,536,Alberta,23/7/2018,170
9013,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,43,Canada,544,Ontario,23/7/2018,270
5231,82,Santa Fe,Rosario,2000,33,Brasil,451,Rio Grande do Sul,25/4/2018,"10444,32"
9196,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4454,Kansas,26/7/2018,230
9199,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4441,California,26/7/2018,190
9200,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4443,Connecticut,26/7/2018,270
9202,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4458,Maryland,26/7/2018,200
9256,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4474,Ohio,27/7/2018,145
9260,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4489,Washington,27/7/2018,180
9261,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4443,Connecticut,27/7/2018,160
9262,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,74,Estados Unidos,4447,Georgia,27/7/2018,220
9263,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,113,Italia,1886,Ravenna,27/7/2018,391
9264,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,80,Finlandia,1081,Uusimaa,27/7/2018,69
9254,2,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,1414,149,Mexico,2943,Ciudad de Mexico,27/7/2018,190
5,6,Buenos Aires,Vicente Lopez,1638,213,Suiza,609,Basel-Stadt (de),18/10/2017,1050
110,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4441,California,10/11/2017,1802
234,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4473,New York,29/11/2017,1491
262,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4473,New York,1/12/2017,1759
1068,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4476,Oregon,18/12/2017,273
1182,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4452,Illinois,21/12/2017,425
1213,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4441,California,22/12/2017,1600
70,6,Buenos Aires,Avellaneda,1870,51,Colombia,704,Antioquia,1/11/2017,"3556,16"
51,6,Buenos Aires,Don Torcuato,1611,24,Belgica,298,Limburg,27/10/2017,1220
75,6,Buenos Aires,Don Torcuato,1611,24,Belgica,298,Limburg,2/11/2017,1750
88,6,Buenos Aires,Don Torcuato,1611,24,Belgica,298,Limburg,8/11/2017,2040
74,6,Buenos Aires,Don Torcuato,1611,4,Alemania,808,Hamburg,2/11/2017,1450
108,6,Buenos Aires,Don Torcuato,1611,4,Alemania,811,Nordrhein-Westfalen,10/11/2017,1410
122,6,Buenos Aires,Don Torcuato,1611,74,Estados Unidos,4446,Florida,14/11/2017,2020
123,6,Buenos Aires,Don Torcuato,1611,149,Mexico,2951,Mexico,14/11/2017,1620
153,6,Buenos Aires,Don Torcuato,1611,212,Suecia,3638,Jonkopings lan,22/11/2017,4050
1174,6,Buenos Aires,Don Torcuato,1611,212,Suecia,3638,Jonkopings lan,21/12/2017,800
156,6,Buenos Aires,Don Torcuato,1611,210,Sudafrica,4660,Eastern Cape,23/11/2017,1760
267,6,Buenos Aires,Don Torcuato,1611,43,Canada,544,Ontario,1/12/2017,1600
5048,82,Santa Fe,Rafaela,2300,236,Uruguay,4502,Montevideo,19/4/2018,"1697,68"
387,6,Buenos Aires,Don Torcuato,1611,212,Suecia,3639,Kronoborgs lan,5/12/2017,6000
630,6,Buenos Aires,Don Torcuato,1611,82,Francia,1151,Maine-et-Loire,7/12/2017,2700
886,6,Buenos Aires,Don Torcuato,1611,82,Francia,1151,Maine-et-Loire,13/12/2017,900
1148,6,Buenos Aires,Don Torcuato,1611,74,Estados Unidos,4443,Connecticut,20/12/2017,2000
72,6,Buenos Aires,Mercedes,6600,47,Chile,656,Region Metropolitana de Santiago,1/11/2017,"1608,47"
73,6,Buenos Aires,Villa Ballester,1653,65,Ecuador,935,Guayas,1/11/2017,1062
685,6,Buenos Aires,Villa Ballester,1653,65,Ecuador,935,Guayas,11/12/2017,1295
129,6,Buenos Aires,Villa Ballester,1653,94,Guatemala,1522,Guatemala,16/11/2017,1860
186,6,Buenos Aires,Villa Ballester,1653,65,Ecuador,942,Pichincha,24/11/2017,3690
205,6,Buenos Aires,Villa Ballester,1653,94,Guatemala,1522,Guatemala,27/11/2017,1128
254,6,Buenos Aires,Villa Ballester,1653,74,Estados Unidos,4446,Florida,30/11/2017,1425
978,6,Buenos Aires,Villa Ballester,1653,47,Chile,657,Tarapaca,15/12/2017,"2683,2"
1216,6,Buenos Aires,Villa Ballester,1653,29,Bolivia,424,Santa Cruz,22/12/2017,"2017,4"
87,6,Buenos Aires,Temperley,1834,33,Brasil,439,Minas Gerais,7/11/2017,3840
124,6,Buenos Aires,General Pacheco,1617,182,Portugal,3355,Porto,14/11/2017,850
305,6,Buenos Aires,General Pacheco,1617,47,Chile,656,Region Metropolitana de Santiago,4/12/2017,8305
131,6,Buenos Aires,Pacheco,1618,24,Belgica,295,"Bruxelles-Capitale, Region de",17/11/2017,6170
6947,14,Córdoba,San Francisco,2400,4,Alemania,804,Baden-Wurttemberg,6/6/2018,"3242,3"
248,6,Buenos Aires,Haedo,1706,236,Uruguay,4502,Montevideo,30/11/2017,516
278,6,Buenos Aires,Avellaneda,1870,236,Uruguay,4508,San Jose,1/12/2017,"1754,97"
266,6,Buenos Aires,Vicente Lopez,1603,74,Estados Unidos,4477,Pennsylvania,1/12/2017,"1355,22"
1008,6,Buenos Aires,Vicente Lopez,1603,74,Estados Unidos,4477,Pennsylvania,15/12/2017,"1355,22"
702,6,Buenos Aires,Mar del Plata,7600,178,Peru,3188,Lima,11/12/2017,2520
333,6,Buenos Aires,Villa Ballester,1653,175,Panama,3169,Panama,4/12/2017,4307
909,6,Buenos Aires,Pilar,1669,4,Alemania,805,Bayern,13/12/2017,10830
1141,6,Buenos Aires,Caseros,1678,74,Estados Unidos,4470,New Jersey,20/12/2017,8020
394,6,Buenos Aires,Hurlingham,1686,213,Suiza,626,Vaud (fr),5/12/2017,2925
1297,6,Buenos Aires,San Fernando,1646,29,Bolivia,418,Cochabamba,27/12/2017,1250
641,6,Buenos Aires,La Plata,1900,47,Chile,656,Region Metropolitana de Santiago,7/12/2017,378
572,6,Buenos Aires,Beccar,1643,236,Uruguay,4502,Montevideo,6/12/2017,272
762,6,Buenos Aires,Valentin Alsina,1822,72,España,1028,Madrid,19/12/2017,"100,29"
6585,14,Córdoba,Cordoba,5008,51,Colombia,733,Valle del Cauca,30/5/2018,2176
1057,6,Buenos Aires,Ramos Mejia,1704,149,Mexico,2951,Mexico,18/12/2017,550
1001,6,Buenos Aires,Lanus,1824,47,Chile,656,Region Metropolitana de Santiago,15/12/2017,4650
5784,50,Mendoza,Guaymallen,5519,46,Republica Checa,792,Karlovarsky kraj,11/5/2018,"5273,3"
6324,50,Mendoza,Guaymallen,5519,167,Noruega,3086,Oslo,24/5/2018,"3874,1"
788,6,Buenos Aires,Sarandi,1872,177,Paraguay,3396,Asuncion,12/12/2017,1176
797,6,Buenos Aires,Martinez,1640,47,Chile,656,Region Metropolitana de Santiago,12/12/2017,1220
860,6,Buenos Aires,R.Mejia,1704,29,Bolivia,418,Cochabamba,13/12/2017,1040
1180,6,Buenos Aires,Ciudad Autónoma de Buenos Aires,1428,74,Estados Unidos,4441,California,21/12/2017,13061
916,6,Buenos Aires,Saladillo,7260,16,Australia,132,New South Wales,14/12/2017,2500
1193,6,Buenos Aires,General Las Heras,1741,43,Canada,546,Quebec,22/12/2017,718
1255,6,Buenos Aires,Villa Lynch,1672,47,Chile,656,Region Metropolitana de Santiago,26/12/2017,"5971,48"
1089,6,Buenos Aires,La Plata,1900,115,Japon,1957,Tokyo [Tokyo],19/12/2017,1360
1143,6,Buenos Aires,Berisso,1923,62,Dinamarca,827,Hovedstaden,20/12/2017,1070
5573,82,Santa Fe,Alvear,2130,94,Guatemala,1532,Sacatepequez,7/5/2018,"1637,4"
1204,6,Buenos Aires,Berisso,1923,171,Paises Bajos,3083,Zuid-Holland,22/12/2017,1330
1567,6,Buenos Aires,Villa Ballester,1653,236,Uruguay,4502,Montevideo,10/1/2018,"1286,25"
6114,82,Santa Fe,Rosario,2000,177,Paraguay,3380,Alto Parana,18/5/2018,"599,94"
1286,6,Buenos Aires,Caseros,1678,47,Chile,656,Region Metropolitana de Santiago,27/12/2017,"2071,22"
1457,6,Buenos Aires,Caseros,1678,47,Chile,656,Region Metropolitana de Santiago,4/1/2018,"738,25"
1272,6,Buenos Aires,Martinez,1640,74,Estados Unidos,4474,Ohio,27/12/2017,"4319,7"
1752,6,Buenos Aires,Vicente Lopez,1638,113,Italia,1914,Vicenza,16/1/2018,945
1784,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4483,Texas,17/1/2018,466
1932,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4477,Pennsylvania,23/1/2018,57
1933,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4483,Texas,23/1/2018,372
6785,14,Córdoba,Villa Maria,5900,162,Nicaragua,3066,Managua,4/6/2018,2295
2135,6,Buenos Aires,Vicente Lopez,1638,34,Brunei,414,Brunei-Muara,25/1/2018,1200
2518,6,Buenos Aires,Vicente Lopez,1638,74,Estados Unidos,4489,Washington,5/2/2018,1950
1825,6,Buenos Aires,Mar del Plata,7600,47,Chile,649,Biobio,18/1/2018,"1523,57"
1436,6,Buenos Aires,Avellaneda,1870,175,Panama,3169,Panama,4/1/2018,"1832,14"
1587,6,Buenos Aires,Villa Ballester,1653,65,Ecuador,935,Guayas,10/1/2018,"1285,5"
2288,6,Buenos Aires,Villa Ballester,1653,29,Bolivia,424,Santa Cruz,30/1/2018,730
2379,6,Buenos Aires,General Pacheco,1617,182,Portugal,3355,Porto,1/2/2018,7275
1787,6,Buenos Aires,General Pacheco,1617,104,Hong Kong,4748,Tsuen Wan,17/1/2018,1180
605,6,Buenos Aires,Florida Oeste,1604,72,España,1005,Barcelona [Barcelona],7/12/2017,"5269,13"
298,6,Buenos Aires,Munro,1605,47,Chile,656,Region Metropolitana de Santiago,4/12/2017,2475
1801,6,Buenos Aires,Vicente Lopez,1603,74,Estados Unidos,4477,Pennsylvania,17/1/2018,"5314,56"
1882,6,Buenos Aires,Vicente Lopez,1603,74,Estados Unidos,4477,Pennsylvania,22/1/2018,"802,37"
2259,6,Buenos Aires,Vicente Lopez,1603,171,Paises Bajos,3078,Noord-Brabant,29/1/2018,"5429,85"
543,6,Buenos Aires,Mar del Plata,7600,65,Ecuador,942,Pichincha,6/12/2017,5615
5452,82,Santa Fe,Rosario,2000,74,Estados Unidos,4441,California,3/5/2018,12800
5591,82,Santa Fe,Rosario,2000,74,Estados Unidos,4441,California,7/5/2018,3200
5494,82,Santa Fe,Santa Fe,3000,74,Estados Unidos,4446,Florida,4/5/2018,"4493,27"
1504,6,Buenos Aires,Don Torcuato,1611,47,Chile,656,Region Metropolitana de Santiago,8/1/2018,712
1338,6,Buenos Aires,Pilar,1629,122,Kuwait,2125,Al Asimah,2/1/2018,1000
6049,14,Córdoba,Cordoba,5009,47,Chile,649,Biobio,18/5/2018,3800
2300,6,Buenos Aires,Quilmes,1878,74,Estados Unidos,4457,Massachusetts,31/1/2018,1950
6155,14,Córdoba,Cordoba,5014,94,Guatemala,1522,Guatemala,22/5/2018,900
2423,6,Buenos Aires,Junin,6000,236,Uruguay,4503,Paysandu,2/2/2018,144
1569,6,Buenos Aires,Burzaco,1852,236,Uruguay,4502,Montevideo,11/1/2018,693
1348,6,Buenos Aires,San Martin,1650,236,Uruguay,4502,Montevideo,2/1/2018,"1003,04"
6289,30,Entre Ríos,Urdinarrain,2826,33,Brasil,454,Sao Paulo,24/5/2018,401
1482,6,Buenos Aires,San Martin,1650,47,Chile,654,Magallanes,5/1/2018,"5857,5"
1938,6,Buenos Aires,Sarandi,1872,178,Peru,3188,Lima,23/1/2018,"3546,6"
2133,6,Buenos Aires,Beccar,1643,16,Australia,132,New South Wales,29/1/2018,560
2367,6,Buenos Aires,Villa Ballester,1653,236,Uruguay,4502,Montevideo,1/2/2018,4260
1978,6,Buenos Aires,Villa Ballester,1653,177,Paraguay,3396,Asuncion,24/1/2018,"1682,4"
2144,6,Buenos Aires,Villa Martelli,1429,29,Bolivia,424,Santa Cruz,25/1/2018,"3631,95"
1822,6,Buenos Aires,Villa Lynch,1672,74,Estados Unidos,4483,Texas,18/1/2018,12564
1084,6,Buenos Aires,Avellaneda,1870,72,España,1048,Valencia / Valencia,19/12/2017,"1774,32"
1480,6,Buenos Aires,Avellaneda,1870,47,Chile,656,Region Metropolitana de Santiago,5/1/2018,"3445,08"
1818,6,Buenos Aires,Ciudad Autónoma de Buenos Aires,1426,94,Guatemala,1522,Guatemala,18/1/2018,"1952,4"
1530,6,Buenos Aires,Berisso,1923,62,Dinamarca,827,Hovedstaden,8/1/2018,3576
1749,6,Buenos Aires,Berisso,1923,49,Chipre,783,Lemesos,16/1/2018,716
1751,6,Buenos Aires,Berisso,1923,167,Noruega,3095,Hordaland,16/1/2018,1392
2245,6,Buenos Aires,Berisso,1923,171,Paises Bajos,3083,Zuid-Holland,29/1/2018,1100
2763,6,Buenos Aires,Caseros,1678,47,Chile,656,Region Metropolitana de Santiago,14/2/2018,"3096,3"
1496,6,Buenos Aires,Munro,1605,64,Republica Dominicana,839,Distrito Nacional (Santo Domingo),6/1/2018,"50,9"
1939,6,Buenos Aires,Ing Pablo Nogues,1616,177,Paraguay,3381,Central,23/1/2018,2342
2372,6,Buenos Aires,San Justo,1754,177,Paraguay,3396,Asuncion,1/2/2018,2475
2371,6,Buenos Aires,General San Martin,1650,103,Honduras,1565,Francisco Morazan,1/2/2018,1030
2139,6,Buenos Aires,Lomas de Zamora,1832,171,Paises Bajos,3077,Limburg,25/1/2018,"3169,32"
1603,6,Buenos Aires,Martinez,1640,74,Estados Unidos,4466,North Carolina,10/1/2018,"9311,22"
2415,6,Buenos Aires,Martinez,1640,74,Estados Unidos,4466,North Carolina,2/2/2018,"4282,68"
1643,6,Buenos Aires,Sarandi,1872,65,Ecuador,942,Pichincha,11/1/2018,3
1824,6,Buenos Aires,Lomas de Zamora,1832,47,Chile,656,Region Metropolitana de Santiago,18/1/2018,6462
2251,6,Buenos Aires,Zona de Promocion El Triangulo,1667,149,Mexico,2943,Ciudad de Mexico,29/1/2018,672
1823,6,Buenos Aires,Buenos Aires,1885,29,Bolivia,424,Santa Cruz,18/1/2018,8
2338,6,Buenos Aires,Buenos Aires,1885,29,Bolivia,424,Santa Cruz,31/1/2018,8
1959,6,Buenos Aires,Florida,1604,33,Brasil,446,Parana,24/1/2018,2940
2311,6,Buenos Aires,Lanus,1824,178,Peru,3188,Lima,1/2/2018,"2669,35"
2160,6,Buenos Aires,Ramos Mejia,1704,178,Peru,3188,Lima,26/1/2018,5150
2359,6,Buenos Aires,Ing Pablo Nogues,1613,149,Mexico,2943,Ciudad de Mexico,2/2/2018,1504
